Codigo;Tipo Via;Calle;Codigo Postal;Municipio;Provincia
00003;CARRE;AIGUA, DE S';07630;CAMPOS;Baleares, illes
00366;CARRE;AIGUA, DE S';07190;ESPORLES;Baleares, illes
00550;C/;AIGUA, DE S';07500;MANACOR;Baleares, illes
01421;C;AIGUA, DE S';07650;SANTANYI;Baleares, illes
00014;C;AIGUAMARINA;07600;PLATJA DE PALMA;Baleares, illes
01686;CARRE;AIGUAVESSANT, DE S' - SER;07750;BARRANCH;Baleares, illes
00993;C;AINA GAYA MAYOL;07160;PEGUERA;Baleares, illes
00261;PLAÇA;AINA MOLL MARQUÈS;07143;BINIALI;Baleares, illes
36080;C/;AIRE, DE L';07689;CALES DE MALLORCA;Baleares, illes
01112;C;AIRES DE LA MAR;07199;ARANJASSA (S');Baleares, illes
00002;CARRE;AIRES DE MUNTANYA;07313;SELVA;Baleares, illes
00002;CARRE;AIXA, DE N';07570;ARTA;Baleares, illes
01220;PLAÇA;AJUNTAMENT;07141;CABANETA (SA);Baleares, illes
00579;PLAÇA;AJUNTAMENT;07530;SANT LLORENÇ DES CARDASSA;Baleares, illes
00020;PLAÇA;AJUNTAMENT DE L';07190;ESPORLES;Baleares, illes
00259;CARRE;AJUNTAMENT VELL, DE S';07194;PUIGPUNYENT;Baleares, illes
00605;PLAÇA;AJUNTAMENT, DE L';07570;ARTA;Baleares, illes
00098;PLAÇA;AJUNTAMENT, DE L';07312;MANCOR DE LA VALL;Baleares, illes
73047;CARRE;AJUNTAMENT, DE L';07830;SANT JOSEP DE SA TALAIA;Baleares, illes
02876;PLAÇA;AJUNTAMENT, DE L';07810;SANT JOAN DE LABRITJA;Baleares, illes
00887;LUGAR;AL PARE;07769;TORRE SAURA;Baleares, illes
00260;CARRE;AL SABINI;07800;EIVISSA;Baleares, illes
50018;CARRE;AL-HOMAYDI;07450;SANTA MARGALIDA;Baleares, illes
00015;PLAÇA;AL.LOTS;07700;GRAU (ES);Baleares, illes
01648;PLAÇA;AL.LOTS-EM;07700;MURTAR (ES);Baleares, illes
01358;CARRE;ALACANT;07150;ANDRATX;Baleares, illes
02133;C;ALACANT;07180;GALATZO;Baleares, illes
01016;CARRE;ALACANT;07669;HORTA (S');Baleares, illes
01577;CARRE;ALACANT;07871;SANT FERRAN DE SES ROQUES;Baleares, illes
00405;C/;ALACANT;07609;TORRE (SA);Baleares, illes
02882;CARRE;ALACANT;07829;SANT AGUSTI DES VEDRA;Baleares, illes
02803;C/;ALACANT, D';07820;SANT ANTONI DE PORTMANY;Baleares, illes
00004;CARRE;ALACANTI;07460;POLLENÇA;Baleares, illes
01073;CARRE;ALADERN;07670;PORTOCOLOM;Baleares, illes
02258;C;ALADERN;07011;VILETA (SA);Baleares, illes
50042;CARRE;ALADERN;07458;CA'N PICAFORT;Baleares, illes
00564;CARRE;ALADERN, DE N';07589;FONT DE SA CALA;Baleares, illes
00945;C/;ALADERNS, DELS;07730;CALA EN PORTER;Baleares, illes
00697;C;ALAGUERET, S';07691;PORTO PETRO;Baleares, illes
01438;CARRE;ALAIOR;07760;CIUTADELLA DE MENORCA;Baleares, illes
00001;CARRE;ALAIOR;07703;MAO;Baleares, illes
03248;CARRE;ALAIOR, D';07829;SANT AGUSTI DES VEDRA;Baleares, illes
00882;C/;ALAIOR, D' (SANT JAUME ME;07730;SAN JAIME MEDITERRANEO;Baleares, illes
00491;CARRE;ALARO;07350;BINISSALEM;Baleares, illes
00254;CTRA;ALARO;07360;LLOSETA;Baleares, illes
73041;CARRE;ALARO, D';07839;SANT AGUSTI DES VEDRA;Baleares, illes
00734;C/;ALARO, D';07108;PORT (EL);Baleares, illes
00412;CARRE;ALARO, D';07560;CALA MILLOR;Baleares, illes
01565;CARRE;ALASKA, D';07703;MAO;Baleares, illes
03219;CARRE;ALATXA, DE L';07829;SANT AGUSTI DES VEDRA;Baleares, illes
02883;CARRE;ALAVA;07829;SANT AGUSTI DES VEDRA;Baleares, illes
01094;C;ALBA;07181;SOL DE MALLORCA;Baleares, illes
00118;CARRE;ALBA;07109;FORNALUTX;Baleares, illes
00002;CARRE;ALBA;07703;MAO;Baleares, illes
01644;CAMI;ALBA;07700;MURTAR (ES);Baleares, illes
00618;C;ALBA;07199;SANT JORDI;Baleares, illes
00598;CARRE;ALBA;07458;CA'N PICAFORT;Baleares, illes
00002;CARRE;ALBA, DE L';07190;ESPORLES;Baleares, illes
00004;CARRE;ALBA, DE S';07630;CAMPOS;Baleares, illes
02929;C/;ALBA, DE S';07820;SANT ANTONI DE PORTMANY;Baleares, illes
00019;C;ALBACETE;07010;PALMA;Baleares, illes
02884;CARRE;ALBACETE;07829;SANT AGUSTI DES VEDRA;Baleares, illes
00006;C;ALBADA, DE L';07690;CALA LLOMBARDS;Baleares, illes
08491;C;ALBARRASI;07007;PALMA;Baleares, illes
01392;C;ALBATROS;07181;SOL DE MALLORCA;Baleares, illes
00020;C;ALBATROS;07610;PLATJA DE PALMA;Baleares, illes
01480;C;ALBATROS (SON FERRER);07181;SON FERRER;Baleares, illes
01283;CAMI;ALBELLO;07141;PORTOL;Baleares, illes
00357;CARRE;ALBELLO, DE S';07190;ESPORLES;Baleares, illes
01115;CARRE;ALBELLONS;07400;ALCUDIA;Baleares, illes
01253;VIA;ALBENIZ;07760;CIUTADELLA DE MENORCA;Baleares, illes
00002;CARRE;ALBENIZ;07420;POBLA (SA);Baleares, illes
00885;C/;ALBENIZ (PAS VALLGORNERA);07639;CALA PI;Baleares, illes
00886;C/;ALBENIZ (VALLGORNERA NOU);07639;CALA PI;Baleares, illes
08267;C;ALBENYA;07013;VILETA (SA);Baleares, illes
00595;C/;ALBER;07609;SON VERI NOU;Baleares, illes
01257;CARRE;ALBER;07141;PONT D'INCA;Baleares, illes
00017;C;ALBER;07008;PALMA;Baleares, illes
00609;CARRE;ALBER, DE S';07193;BUNYOLA;Baleares, illes
01243;CARRE;ALBERCOQUER;07400;MAL PAS - BONAIRE;Baleares, illes
00001;CARRE;ALBERCOQUER;07141;PONT D'INCA;Baleares, illes
08250;C;ALBERCUIX;07013;VILETA (SA);Baleares, illes
00961;CARRE;ALBERS;07400;PLATJA D'ALCUDIA;Baleares, illes
02030;CARRE;ALBERT CAMUS, D';07760;CIUTADELLA DE MENORCA;Baleares, illes
01225;CARRE;ALBERT CASTELL-MESTRE;07141;PORTOL;Baleares, illes
00898;CAMI;ALBLEGAI, DE S';07730;ALAIOR;Baleares, illes
06212;C;ALBO;07014;PALMA;Baleares, illes
01012;C;ALBO, DE S';07690;LLOMBARDS;Baleares, illes
01710;C/;ALBOCASSER;07500;MANACOR;Baleares, illes
08280;C;ALBOCASSER;07013;VILETA (SA);Baleares, illes
00135;CARRE;ALBUFERA;07700;GRAU (ES);Baleares, illes
50028;CARRE;ALBUFERA;07458;CA'N PICAFORT;Baleares, illes
00784;RONDA;ALBUFERA, DE L';07420;POBLA (SA);Baleares, illes
00421;AVGDA;ALBUFERA, DE S';07458;PLATJA DE MURO;Baleares, illes
00732;CAMI;ALBUFERA, L';07420;POBLA (SA);Baleares, illes
00906;CAMI;ALCAIDUSSOS;07730;ALAIOR;Baleares, illes
02885;CARRE;ALCALA DE HENARES;07829;SANT AGUSTI DES VEDRA;Baleares, illes
00002;CARRE;ALCALA GALIANO;07590;CALA RATJADA;Baleares, illes
00004;CARRE;ALCALA GALIANO;07670;PORTOCOLOM;Baleares, illes
02890;CARRE;ALCALDE JAUME MARI ROIG,;07810;SANT JOAN DE LABRITJA;Baleares, illes
00767;CARRE;ALCALDE JOAN TORRES BONET;07800;EIVISSA;Baleares, illes
00001;CALLE;ALCALDE TORRES TUR;07813;PUIG D'EN VALLS (ES);Baleares, illes
01294;PLAÇA;ALCALFAR - S'ALGAR;07713;ALGAR (S');Baleares, illes
00781;CAMI;ALCANADA;07400;PORT D'ALCUDIA;Baleares, illes
08273;C;ALCANELLA;07013;VILETA (SA);Baleares, illes
01952;LUGAR;ALCARIETA NOVA;07769;SANTANDRIA;Baleares, illes
00412;RONDA;ALCASSOR, D';07260;PORRERES;Baleares, illes
00768;CRA;ALCAUFAR CAMI 18;07710;SANT LLUIS;Baleares, illes
00801;C/;ALCAUFAR VELL CAMI 23;07710;SANT LLUIS;Baleares, illes
01075;CAMI;ALCONASSER;07108;PORT (EL);Baleares, illes
00518;CARRE;ALCOR;07748;FORNELLS;Baleares, illes
00308;LUGAR;ALCORAIA;07230;MONTUÏRI;Baleares, illes
08268;C;ALCORAIA;07013;VILETA (SA);Baleares, illes
01440;CARRE;ALCUDIA;07760;CIUTADELLA DE MENORCA;Baleares, illes
